,State,County,Temperature,Precipitation,Avg Condition,Target,Nitrogen,Phosphorus,Potasium,pH,Humidity
2730,Texas,Wheeler County,15,152.5,83.75,apple,33.0,143.0,204.0,92.0,5.8
2731,Texas,Wichita County,17,183.0,100.0,apple,33.0,143.0,204.0,92.0,5.8
2732,Texas,Wilbarger County,17,174.5,95.75,apple,33.0,143.0,204.0,92.0,5.8
2733,Texas,Willacy County,23,222.25,122.625,apple,33.0,143.0,204.0,92.0,5.8
2734,Texas,Williamson County,19,223.0,121.0,apple,33.0,143.0,204.0,92.0,5.8
2735,Texas,Wilson County,21,235.0,128.0,apple,33.0,143.0,204.0,92.0,5.8
2736,Texas,Winkler County,18,63.5,40.75,apple,33.0,143.0,204.0,92.0,5.8
2737,Texas,Wise County,18,209.5,113.75,apple,33.0,143.0,204.0,92.0,5.8
2738,Texas,Wood County,18,282.5,150.25,coconut,40.0,22.0,29.0,100.0,5.7
2739,Texas,Yoakum County,16,95.25,55.625,apple,33.0,143.0,204.0,92.0,5.8
2740,Texas,Young County,17,199.5,108.25,apple,33.0,143.0,204.0,92.0,5.8
2741,Texas,Zapata County,23,101.5,62.25,apple,33.0,143.0,204.0,92.0,5.8
2742,Texas,Zavala County,22,140.25,81.125,apple,33.0,143.0,204.0,92.0,5.8
2743,Utah,Beaver County,10,72.5,41.25,apple,33.0,143.0,204.0,92.0,5.8
2744,Utah,Box Elder County,9,62.75,35.875,apple,33.0,143.0,204.0,92.0,5.8
2745,Utah,Cache County,7,144.75,75.875,apple,33.0,143.0,204.0,92.0,5.8
2746,Utah,Carbon County,8,98.5,53.25,apple,33.0,143.0,204.0,92.0,5.8
2747,Utah,Daggett County,6,95.25,50.625,apple,33.0,143.0,204.0,92.0,5.8
2748,Utah,Davis County,10,137.75,73.875,apple,33.0,143.0,204.0,92.0,5.8
2749,Utah,Duchesne County,6,111.75,58.875,apple,33.0,143.0,204.0,92.0,5.8
2750,Utah,Emery County,11,58.5,34.75,apple,33.0,143.0,204.0,92.0,5.8
2751,Utah,Garfield County,9,77.5,43.25,apple,33.0,143.0,204.0,92.0,5.8
2752,Utah,Grand County,11,72.5,41.75,apple,33.0,143.0,204.0,92.0,5.8
2753,Utah,Iron County,10,85.0,47.5,apple,33.0,143.0,204.0,92.0,5.8
2754,Utah,Juab County,11,66.75,38.875,apple,33.0,143.0,204.0,92.0,5.8
2755,Utah,Kane County,12,65.5,38.75,apple,33.0,143.0,204.0,92.0,5.8
2756,Utah,Millard County,11,61.0,36.0,apple,33.0,143.0,204.0,92.0,5.8
2757,Utah,Morgan County,7,141.5,74.25,apple,33.0,143.0,204.0,92.0,5.8
2758,Utah,Piute County,7,100.25,53.625,apple,33.0,143.0,204.0,92.0,5.8
2759,Utah,Rich County,6,90.25,48.125,apple,33.0,143.0,204.0,92.0,5.8
2760,Utah,Salt Lake County,10,126.25,68.125,apple,33.0,143.0,204.0,92.0,5.8
2761,Utah,San Juan County,12,58.5,35.25,apple,33.0,143.0,204.0,92.0,5.8
2762,Utah,Sanpete County,7,106.0,56.5,apple,33.0,143.0,204.0,92.0,5.8
2763,Utah,Sevier County,8,99.0,53.5,apple,33.0,143.0,204.0,92.0,5.8
2764,Utah,Summit County,4,160.75,82.375,apple,33.0,143.0,204.0,92.0,5.8
2765,Utah,Tooele County,11,55.25,33.125,apple,33.0,143.0,204.0,92.0,5.8
2766,Utah,Uintah County,8,76.25,42.125,apple,33.0,143.0,204.0,92.0,5.8
2767,Utah,Utah County,9,108.0,58.5,apple,33.0,143.0,204.0,92.0,5.8
2768,Utah,Wasatch County,6,149.75,77.875,apple,33.0,143.0,204.0,92.0,5.8
2769,Utah,Washington County,14,83.75,48.875,apple,33.0,143.0,204.0,92.0,5.8
2770,Utah,Wayne County,11,62.75,36.875,apple,33.0,143.0,204.0,92.0,5.8
2771,Utah,Weber County,8,132.75,70.375,apple,33.0,143.0,204.0,92.0,5.8
2772,Vermont,Addison County,8,233.75,120.875,apple,33.0,143.0,204.0,92.0,5.8
2773,Vermont,Bennington County,7,355.5,181.25,coffee,91.0,21.0,26.0,57.4,7.3
2774,Vermont,Caledonia County,6,222.25,114.125,apple,33.0,143.0,204.0,92.0,5.8
2775,Vermont,Chittenden County,8,210.75,109.375,apple,33.0,143.0,204.0,92.0,5.8
2776,Vermont,Essex County,6,222.25,114.125,apple,33.0,143.0,204.0,92.0,5.8
2777,Vermont,Franklin County,8,217.75,112.875,apple,33.0,143.0,204.0,92.0,5.8
2778,Vermont,Grand Isle County,9,208.25,108.625,apple,33.0,143.0,204.0,92.0,5.8
2779,Vermont,Lamoille County,7,233.75,120.375,apple,33.0,143.0,204.0,92.0,5.8
2780,Vermont,Orange County,7,260.25,133.625,apple,33.0,143.0,204.0,92.0,5.8
2781,Vermont,Orleans County,6,231.75,118.875,apple,33.0,143.0,204.0,92.0,5.8
2782,Vermont,Rutland County,7,271.25,139.125,apple,33.0,143.0,204.0,92.0,5.8
2783,Vermont,Washington County,7,236.25,121.625,apple,33.0,143.0,204.0,92.0,5.8
2784,Vermont,Windham County,8,379.0,193.5,rice,97.0,59.0,43.0,84.0,6.3
2785,Vermont,Windsor County,7,288.25,147.625,coconut,40.0,22.0,29.0,100.0,5.7
2786,Virginia,Accomack County,15,298.5,156.75,coconut,40.0,22.0,29.0,100.0,5.7
2787,Virginia,Albemarle County,14,295.25,154.625,coconut,40.0,22.0,29.0,100.0,5.7
2788,Virginia,Alleghany County,12,289.5,150.75,coconut,40.0,22.0,29.0,100.0,5.7
2789,Virginia,Amelia County,15,317.5,166.25,coconut,40.0,22.0,29.0,100.0,5.7
2790,Virginia,Amherst County,13,326.5,169.75,coconut,40.0,22.0,29.0,100.0,5.7
2791,Virginia,Appomattox County,14,318.25,166.125,coconut,40.0,22.0,29.0,100.0,5.7
2792,Virginia,Arlington County,14,330.25,172.125,coconut,40.0,22.0,29.0,100.0,5.7
2793,Virginia,Augusta County,12,291.5,151.75,coconut,40.0,22.0,29.0,100.0,5.7
2794,Virginia,Bath County,11,291.5,151.25,coconut,40.0,22.0,29.0,100.0,5.7
2795,Virginia,Bedford County,14,311.25,162.625,coconut,40.0,22.0,29.0,100.0,5.7
2796,Virginia,Bland County,11,280.0,145.5,apple,33.0,143.0,204.0,92.0,5.8
2797,Virginia,Botetourt County,13,301.5,157.25,coconut,40.0,22.0,29.0,100.0,5.7
2798,Virginia,Brunswick County,15,323.25,169.125,coconut,40.0,22.0,29.0,100.0,5.7
2799,Virginia,Buchanan County,12,311.25,161.625,coconut,40.0,22.0,29.0,100.0,5.7
2800,Virginia,Buckingham County,14,306.0,160.0,coconut,40.0,22.0,29.0,100.0,5.7
2801,Virginia,Campbell County,14,303.0,158.5,coconut,40.0,22.0,29.0,100.0,5.7
2802,Virginia,Caroline County,14,324.5,169.25,coconut,40.0,22.0,29.0,100.0,5.7
2803,Virginia,Carroll County,12,323.75,167.875,coconut,40.0,22.0,29.0,100.0,5.7
2804,Virginia,Charles City County,16,364.5,190.25,rice,97.0,59.0,43.0,84.0,6.3
2805,Virginia,Charlotte County,14,304.75,159.375,coconut,40.0,22.0,29.0,100.0,5.7
2806,Virginia,Chesterfield County,15,345.5,180.25,coffee,91.0,21.0,26.0,57.4,7.3
2807,Virginia,Clarke County,13,263.0,138.0,apple,33.0,143.0,204.0,92.0,5.8
2808,Virginia,Craig County,12,299.75,155.875,coconut,40.0,22.0,29.0,100.0,5.7
2809,Virginia,Culpeper County,14,292.0,153.0,coconut,40.0,22.0,29.0,100.0,5.7
2810,Virginia,Cumberland County,14,309.25,161.625,coconut,40.0,22.0,29.0,100.0,5.7
2811,Virginia,Dickenson County,12,298.5,155.25,coconut,40.0,22.0,29.0,100.0,5.7
2812,Virginia,Dinwiddie County,15,339.0,177.0,coffee,91.0,21.0,26.0,57.4,7.3
2813,Virginia,Essex County,14,332.0,173.0,coconut,40.0,22.0,29.0,100.0,5.7
2814,Virginia,Fairfax County,14,304.25,159.125,coconut,40.0,22.0,29.0,100.0,5.7
2815,Virginia,Fauquier County,13,273.0,143.0,apple,33.0,143.0,204.0,92.0,5.8
2816,Virginia,Floyd County,12,319.5,165.75,coconut,40.0,22.0,29.0,100.0,5.7
2817,Virginia,Fluvanna County,14,311.75,162.875,coconut,40.0,22.0,29.0,100.0,5.7
2818,Virginia,Franklin County,14,306.0,160.0,coconut,40.0,22.0,29.0,100.0,5.7
2819,Virginia,Frederick County,12,254.0,133.0,apple,33.0,143.0,204.0,92.0,5.8
2820,Virginia,Giles County,12,275.0,143.5,apple,33.0,143.0,204.0,92.0,5.8
2821,Virginia,Gloucester County,16,351.25,183.625,coffee,91.0,21.0,26.0,57.4,7.3
2822,Virginia,Goochland County,14,322.5,168.25,coconut,40.0,22.0,29.0,100.0,5.7
2823,Virginia,Grayson County,11,322.5,166.75,coconut,40.0,22.0,29.0,100.0,5.7
2824,Virginia,Greene County,13,306.75,159.875,coconut,40.0,22.0,29.0,100.0,5.7
2825,Virginia,Greensville County,16,339.0,177.5,coffee,91.0,21.0,26.0,57.4,7.3
2826,Virginia,Halifax County,14,299.75,156.875,coconut,40.0,22.0,29.0,100.0,5.7
2827,Virginia,Hanover County,14,332.0,173.0,coconut,40.0,22.0,29.0,100.0,5.7
2828,Virginia,Henrico County,15,347.25,181.125,coffee,91.0,21.0,26.0,57.4,7.3
2829,Virginia,Henry County,14,308.5,161.25,coconut,40.0,22.0,29.0,100.0,5.7
2830,Virginia,Highland County,10,301.5,155.75,coconut,40.0,22.0,29.0,100.0,5.7
2831,Virginia,Isle of Wight County,16,373.5,194.75,rice,97.0,59.0,43.0,84.0,6.3
2832,Virginia,James City County,16,361.25,188.625,rice,97.0,59.0,43.0,84.0,6.3
2833,Virginia,King and Queen County,15,341.75,178.375,coffee,91.0,21.0,26.0,57.4,7.3
2834,Virginia,King George County,15,299.75,157.375,coconut,40.0,22.0,29.0,100.0,5.7
2835,Virginia,King William County,15,340.25,177.625,coffee,91.0,21.0,26.0,57.4,7.3
2836,Virginia,Lancaster County,15,336.5,175.75,coconut,40.0,22.0,29.0,100.0,5.7
2837,Virginia,Lee County,13,329.5,171.25,coconut,40.0,22.0,29.0,100.0,5.7
2838,Virginia,Loudoun County,13,275.5,144.25,apple,33.0,143.0,204.0,92.0,5.8
2839,Virginia,Louisa County,14,320.75,167.375,coconut,40.0,22.0,29.0,100.0,5.7
2840,Virginia,Lunenburg County,14,310.0,162.0,coconut,40.0,22.0,29.0,100.0,5.7
2841,Virginia,Madison County,13,304.25,158.625,coconut,40.0,22.0,29.0,100.0,5.7
2842,Virginia,Mathews County,15,340.25,177.625,coffee,91.0,21.0,26.0,57.4,7.3
2843,Virginia,Mecklenburg County,15,322.5,168.75,coconut,40.0,22.0,29.0,100.0,5.7
2844,Virginia,Middlesex County,15,343.0,179.0,coffee,91.0,21.0,26.0,57.4,7.3
2845,Virginia,Montgomery County,12,290.25,151.125,coconut,40.0,22.0,29.0,100.0,5.7
2846,Virginia,Nelson County,13,316.25,164.625,coconut,40.0,22.0,29.0,100.0,5.7
2847,Virginia,New Kent County,15,355.5,185.25,rice,97.0,59.0,43.0,84.0,6.3
2848,Virginia,Northampton County,16,307.25,161.625,coconut,40.0,22.0,29.0,100.0,5.7
2849,Virginia,Northumberland County,14,332.75,173.375,coconut,40.0,22.0,29.0,100.0,5.7
2850,Virginia,Nottoway County,15,310.0,162.5,coconut,40.0,22.0,29.0,100.0,5.7
2851,Virginia,Orange County,14,298.5,156.25,coconut,40.0,22.0,29.0,100.0,5.7
2852,Virginia,Page County,12,279.5,145.75,apple,33.0,143.0,204.0,92.0,5.8
2853,Virginia,Patrick County,13,346.75,179.875,coffee,91.0,21.0,26.0,57.4,7.3
2854,Virginia,Pittsylvania County,14,293.25,153.625,coconut,40.0,22.0,29.0,100.0,5.7
2855,Virginia,Powhatan County,14,321.25,167.625,coconut,40.0,22.0,29.0,100.0,5.7
2856,Virginia,Prince Edward County,14,304.25,159.125,coconut,40.0,22.0,29.0,100.0,5.7
2857,Virginia,Prince George County,16,367.0,191.5,rice,97.0,59.0,43.0,84.0,6.3
2858,Virginia,Prince William County,14,274.25,144.125,apple,33.0,143.0,204.0,92.0,5.8
2859,Virginia,Pulaski County,12,284.5,148.25,coconut,40.0,22.0,29.0,100.0,5.7
2860,Virginia,Rappahannock County,13,285.0,149.0,coconut,40.0,22.0,29.0,100.0,5.7
2861,Virginia,Richmond County,14,332.0,173.0,coconut,40.0,22.0,29.0,100.0,5.7
2862,Virginia,Roanoke County,13,304.75,158.875,coconut,40.0,22.0,29.0,100.0,5.7
2863,Virginia,Rockbridge County,13,304.75,158.875,coconut,40.0,22.0,29.0,100.0,5.7
2864,Virginia,Rockingham County,12,279.5,145.75,apple,33.0,143.0,204.0,92.0,5.8
2865,Virginia,Russell County,12,285.75,148.875,coconut,40.0,22.0,29.0,100.0,5.7
2866,Virginia,Scott County,13,319.5,166.25,coconut,40.0,22.0,29.0,100.0,5.7
2867,Virginia,Shenandoah County,13,252.75,132.875,apple,33.0,143.0,204.0,92.0,5.8
2868,Virginia,Smyth County,11,295.25,153.125,coconut,40.0,22.0,29.0,100.0,5.7
2869,Virginia,Southampton County,16,355.5,185.75,rice,97.0,59.0,43.0,84.0,6.3
2870,Virginia,Spotsylvania County,14,311.25,162.625,coconut,40.0,22.0,29.0,100.0,5.7
2871,Virginia,Stafford County,15,275.0,145.0,apple,33.0,143.0,204.0,92.0,5.8
2872,Virginia,Surry County,16,365.0,190.5,rice,97.0,59.0,43.0,84.0,6.3
2873,Virginia,Sussex County,16,353.75,184.875,rice,97.0,59.0,43.0,84.0,6.3
2874,Virginia,Tazewell County,11,289.0,150.0,coconut,40.0,22.0,29.0,100.0,5.7
2875,Virginia,Warren County,13,260.25,136.625,apple,33.0,143.0,204.0,92.0,5.8
2876,Virginia,Washington County,13,292.0,152.5,coconut,40.0,22.0,29.0,100.0,5.7
2877,Virginia,Westmoreland County,14,330.25,172.125,coconut,40.0,22.0,29.0,100.0,5.7
2878,Virginia,Wise County,12,310.0,161.0,coconut,40.0,22.0,29.0,100.0,5.7
2879,Virginia,Wythe County,12,299.0,155.5,coconut,40.0,22.0,29.0,100.0,5.7
2880,Virginia,York County,16,353.75,184.875,rice,97.0,59.0,43.0,84.0,6.3
2881,Virginia,Alexandria City,14,329.5,171.75,coconut,40.0,22.0,29.0,100.0,5.7
2882,Virginia,Bristol City,13,304.25,158.625,coconut,40.0,22.0,29.0,100.0,5.7
2883,Virginia,Buena Vista City,13,301.5,157.25,coconut,40.0,22.0,29.0,100.0,5.7
2884,Virginia,Charlottesville City,14,297.75,155.875,coconut,40.0,22.0,29.0,100.0,5.7
2885,Virginia,Chesapeake City,16,361.25,188.625,rice,97.0,59.0,43.0,84.0,6.3
2886,Virginia,Colonial Heights City,15,364.5,189.75,rice,97.0,59.0,43.0,84.0,6.3
2887,Virginia,Covington City,13,283.25,148.125,coconut,40.0,22.0,29.0,100.0,5.7
2888,Virginia,Danville City,15,276.75,145.875,apple,33.0,143.0,204.0,92.0,5.8
2889,Virginia,Emporia City,16,336.5,176.25,coffee,91.0,21.0,26.0,57.4,7.3
2890,Virginia,Fairfax City,14,310.5,162.25,coconut,40.0,22.0,29.0,100.0,5.7
2891,Virginia,Falls Church City,14,322.0,168.0,coconut,40.0,22.0,29.0,100.0,5.7
2892,Virginia,Franklin City,16,375.25,195.625,rice,97.0,59.0,43.0,84.0,6.3
2893,Virginia,Fredericksburg City,14,290.75,152.375,coconut,40.0,22.0,29.0,100.0,5.7
2894,Virginia,Galax City,12,321.25,166.625,coconut,40.0,22.0,29.0,100.0,5.7
2895,Virginia,Hampton City,16,338.5,177.25,coffee,91.0,21.0,26.0,57.4,7.3
2896,Virginia,Harrisonburg City,13,270.0,141.5,apple,33.0,143.0,204.0,92.0,5.8
2897,Virginia,Hopewell City,16,374.75,195.375,rice,97.0,59.0,43.0,84.0,6.3
2898,Virginia,Lynchburg City,14,304.75,159.375,coconut,40.0,22.0,29.0,100.0,5.7
2899,Virginia,Manassas City,14,275.0,144.5,apple,33.0,143.0,204.0,92.0,5.8
2900,Virginia,Manassas Park City,14,282.0,148.0,coconut,40.0,22.0,29.0,100.0,5.7
2901,Virginia,Martinsville City,14,301.5,157.75,coconut,40.0,22.0,29.0,100.0,5.7
2902,Virginia,Newport News City,16,351.25,183.625,coffee,91.0,21.0,26.0,57.4,7.3
2903,Virginia,Norfolk City,16,328.25,172.125,coconut,40.0,22.0,29.0,100.0,5.7
2904,Virginia,Norton City,12,306.75,159.375,coconut,40.0,22.0,29.0,100.0,5.7
2905,Virginia,Petersburg City,15,364.5,189.75,rice,97.0,59.0,43.0,84.0,6.3
2906,Virginia,Poquoson City,16,336.5,176.25,coffee,91.0,21.0,26.0,57.4,7.3
2907,Virginia,Portsmouth City,16,346.0,181.0,coffee,91.0,21.0,26.0,57.4,7.3
2908,Virginia,Radford City,12,273.75,142.875,apple,33.0,143.0,204.0,92.0,5.8
2909,Virginia,Richmond City,15,344.75,179.875,coffee,91.0,21.0,26.0,57.4,7.3
2910,Virginia,Roanoke City,14,299.0,156.5,coconut,40.0,22.0,29.0,100.0,5.7
2911,Virginia,Salem City,14,295.25,154.625,coconut,40.0,22.0,29.0,100.0,5.7
2912,Virginia,Staunton City,13,274.25,143.625,apple,33.0,143.0,204.0,92.0,5.8
2913,Virginia,Suffolk City,16,386.0,201.0,rice,97.0,59.0,43.0,84.0,6.3
2914,Virginia,Virginia Beach City,16,323.75,169.875,coconut,40.0,22.0,29.0,100.0,5.7
2915,Virginia,Waynesboro City,13,277.5,145.25,apple,33.0,143.0,204.0,92.0,5.8
2916,Virginia,Williamsburg City,16,363.75,189.875,rice,97.0,59.0,43.0,84.0,6.3
2917,Virginia,Winchester City,13,258.5,135.75,apple,33.0,143.0,204.0,92.0,5.8
2918,Washington,Adams County,11,44.5,27.75,apple,33.0,143.0,204.0,92.0,5.8
2919,Washington,Asotin County,10,73.0,41.5,apple,33.0,143.0,204.0,92.0,5.8
2920,Washington,Benton County,12,36.25,24.125,apple,33.0,143.0,204.0,92.0,5.8
2921,Washington,Chelan County,7,227.25,117.125,apple,33.0,143.0,204.0,92.0,5.8
2922,Washington,Clallam County,9,604.5,306.75,,,,,,
2923,Washington,Clark County,11,387.25,199.125,rice,97.0,59.0,43.0,84.0,6.3
2924,Washington,Columbia County,9,123.75,66.375,apple,33.0,143.0,204.0,92.0,5.8
2925,Washington,Cowlitz County,10,473.0,241.5,,,,,,
2926,Washington,Douglas County,9,55.25,32.125,apple,33.0,143.0,204.0,92.0,5.8
2927,Washington,Ferry County,7,107.25,57.125,apple,33.0,143.0,204.0,92.0,5.8
2928,Washington,Franklin County,12,37.5,24.75,apple,33.0,143.0,204.0,92.0,5.8
2929,Washington,Garfield County,10,92.0,51.0,apple,33.0,143.0,204.0,92.0,5.8
2930,Washington,Grant County,11,35.5,23.25,apple,33.0,143.0,204.0,92.0,5.8
2931,Washington,Grays Harbor County,10,649.0,329.5,,,,,,
2932,Washington,Island County,11,176.0,93.5,apple,33.0,143.0,204.0,92.0,5.8
2933,Washington,Jefferson County,8,745.5,376.75,,,,,,
2934,Washington,King County,9,471.75,240.375,,,,,,
2935,Washington,Kitsap County,11,291.5,151.25,coconut,40.0,22.0,29.0,100.0,5.7
2936,Washington,Kittitas County,8,179.0,93.5,apple,33.0,143.0,204.0,92.0,5.8
2937,Washington,Klickitat County,10,112.5,61.25,apple,33.0,143.0,204.0,92.0,5.8
2938,Washington,Lewis County,9,437.0,223.0,rice,97.0,59.0,43.0,84.0,6.3
2939,Washington,Lincoln County,9,52.0,30.5,apple,33.0,143.0,204.0,92.0,5.8
2940,Washington,Mason County,9,623.0,316.0,,,,,,
2941,Washington,Okanogan County,7,134.5,70.75,apple,33.0,143.0,204.0,92.0,5.8
2942,Washington,Pacific County,10,545.5,277.75,,,,,,
2943,Washington,Pend Oreille County,7,169.0,88.0,apple,33.0,143.0,204.0,92.0,5.8
2944,Washington,Pierce County,8,405.25,206.625,rice,97.0,59.0,43.0,84.0,6.3
2945,Washington,San Juan County,11,183.5,97.25,apple,33.0,143.0,204.0,92.0,5.8
2946,Washington,Skagit County,8,518.75,263.375,,,,,,
2947,Washington,Skamania County,8,539.75,273.875,,,,,,
2948,Washington,Snohomish County,8,541.75,274.875,,,,,,
2949,Washington,Spokane County,9,92.0,50.5,apple,33.0,143.0,204.0,92.0,5.8
2950,Washington,Stevens County,8,112.5,60.25,apple,33.0,143.0,204.0,92.0,5.8
2951,Washington,Thurston County,11,319.5,165.25,coconut,40.0,22.0,29.0,100.0,5.7
2952,Washington,Wahkiakum County,11,468.75,239.875,,,,,,
2953,Washington,Walla Walla County,12,63.5,37.75,apple,33.0,143.0,204.0,92.0,5.8
2954,Washington,Whatcom County,7,469.25,238.125,,,,,,
2955,Washington,Whitman County,11,82.0,46.5,apple,33.0,143.0,204.0,92.0,5.8
2956,Washington,Yakima County,9,140.25,74.625,apple,33.0,143.0,204.0,92.0,5.8
2957,West Virginia,Barbour County,12,284.5,148.25,coconut,40.0,22.0,29.0,100.0,5.7
2958,West Virginia,Berkeley County,13,264.75,138.875,apple,33.0,143.0,204.0,92.0,5.8
2959,West Virginia,Boone County,13,307.25,160.125,coconut,40.0,22.0,29.0,100.0,5.7
2960,West Virginia,Braxton County,13,287.0,150.0,coconut,40.0,22.0,29.0,100.0,5.7
2961,West Virginia,Brooke County,12,271.25,141.625,apple,33.0,143.0,204.0,92.0,5.8
2962,West Virginia,Cabell County,13,297.75,155.375,coconut,40.0,22.0,29.0,100.0,5.7
2963,West Virginia,Calhoun County,12,257.25,134.625,apple,33.0,143.0,204.0,92.0,5.8
2964,West Virginia,Clay County,13,287.0,150.0,coconut,40.0,22.0,29.0,100.0,5.7
2965,West Virginia,Doddridge County,12,288.25,150.125,coconut,40.0,22.0,29.0,100.0,5.7
2966,West Virginia,Fayette County,12,301.0,156.5,coconut,40.0,22.0,29.0,100.0,5.7
2967,West Virginia,Gilmer County,13,265.5,139.25,apple,33.0,143.0,204.0,92.0,5.8
2968,West Virginia,Grant County,11,250.25,130.625,apple,33.0,143.0,204.0,92.0,5.8
2969,West Virginia,Greenbrier County,11,299.0,155.0,coconut,40.0,22.0,29.0,100.0,5.7
2970,West Virginia,Hampshire County,12,233.75,122.875,apple,33.0,143.0,204.0,92.0,5.8
2971,West Virginia,Hancock County,11,254.0,132.5,apple,33.0,143.0,204.0,92.0,5.8
2972,West Virginia,Hardy County,12,254.75,133.375,apple,33.0,143.0,204.0,92.0,5.8
2973,West Virginia,Harrison County,12,279.5,145.75,apple,33.0,143.0,204.0,92.0,5.8
2974,West Virginia,Jackson County,13,273.75,143.375,apple,33.0,143.0,204.0,92.0,5.8
2975,West Virginia,Jefferson County,13,278.25,145.625,apple,33.0,143.0,204.0,92.0,5.8
2976,West Virginia,Kanawha County,13,288.25,150.625,coconut,40.0,22.0,29.0,100.0,5.7
2977,West Virginia,Lewis County,12,285.75,148.875,coconut,40.0,22.0,29.0,100.0,5.7
2978,West Virginia,Lincoln County,13,298.5,155.75,coconut,40.0,22.0,29.0,100.0,5.7
2979,West Virginia,Logan County,13,306.0,159.5,coconut,40.0,22.0,29.0,100.0,5.7
2980,West Virginia,McDowell County,12,289.0,150.5,coconut,40.0,22.0,29.0,100.0,5.7
2981,West Virginia,Marion County,12,280.0,146.0,apple,33.0,143.0,204.0,92.0,5.8
2982,West Virginia,Marshall County,11,296.0,153.5,coconut,40.0,22.0,29.0,100.0,5.7
2983,West Virginia,Mason County,12,285.75,148.875,coconut,40.0,22.0,29.0,100.0,5.7
2984,West Virginia,Mercer County,11,266.75,138.875,apple,33.0,143.0,204.0,92.0,5.8
2985,West Virginia,Mineral County,12,226.75,119.375,apple,33.0,143.0,204.0,92.0,5.8
2986,West Virginia,Mingo County,13,312.5,162.75,coconut,40.0,22.0,29.0,100.0,5.7
2987,West Virginia,Monongalia County,12,294.75,153.375,coconut,40.0,22.0,29.0,100.0,5.7
2988,West Virginia,Monroe County,12,275.5,143.75,apple,33.0,143.0,204.0,92.0,5.8
2989,West Virginia,Morgan County,12,247.75,129.875,apple,33.0,143.0,204.0,92.0,5.8
2990,West Virginia,Nicholas County,11,298.5,154.75,coconut,40.0,22.0,29.0,100.0,5.7
2991,West Virginia,Ohio County,11,283.25,147.125,coconut,40.0,22.0,29.0,100.0,5.7
2992,West Virginia,Pendleton County,11,277.5,144.25,apple,33.0,143.0,204.0,92.0,5.8
2993,West Virginia,Pleasants County,12,278.75,145.375,apple,33.0,143.0,204.0,92.0,5.8
2994,West Virginia,Pocahontas County,9,308.5,158.75,coconut,40.0,22.0,29.0,100.0,5.7
2995,West Virginia,Preston County,11,312.5,161.75,coconut,40.0,22.0,29.0,100.0,5.7
2996,West Virginia,Putnam County,13,265.5,139.25,apple,33.0,143.0,204.0,92.0,5.8
2997,West Virginia,Raleigh County,11,298.5,154.75,coconut,40.0,22.0,29.0,100.0,5.7
2998,West Virginia,Randolph County,9,323.25,166.125,coconut,40.0,22.0,29.0,100.0,5.7
2999,West Virginia,Ritchie County,12,273.0,142.5,apple,33.0,143.0,204.0,92.0,5.8
3000,West Virginia,Roane County,13,259.75,136.375,apple,33.0,143.0,204.0,92.0,5.8
3001,West Virginia,Summers County,12,266.75,139.375,apple,33.0,143.0,204.0,92.0,5.8
3002,West Virginia,Taylor County,12,278.75,145.375,apple,33.0,143.0,204.0,92.0,5.8
3003,West Virginia,Tucker County,9,311.75,160.375,coconut,40.0,22.0,29.0,100.0,5.7
3004,West Virginia,Tyler County,12,286.5,149.25,coconut,40.0,22.0,29.0,100.0,5.7
3005,West Virginia,Upshur County,12,306.75,159.375,coconut,40.0,22.0,29.0,100.0,5.7
3006,West Virginia,Wayne County,13,317.5,165.25,coconut,40.0,22.0,29.0,100.0,5.7
3007,West Virginia,Webster County,11,333.5,172.25,coconut,40.0,22.0,29.0,100.0,5.7
3008,West Virginia,Wetzel County,12,295.25,153.625,coconut,40.0,22.0,29.0,100.0,5.7
3009,West Virginia,Wirt County,12,265.5,138.75,apple,33.0,143.0,204.0,92.0,5.8
3010,West Virginia,Wood County,13,266.75,139.875,apple,33.0,143.0,204.0,92.0,5.8
3011,West Virginia,Wyoming County,12,297.75,154.875,coconut,40.0,22.0,29.0,100.0,5.7
3012,Wisconsin,Adams County,8,196.25,102.125,apple,33.0,143.0,204.0,92.0,5.8
3013,Wisconsin,Ashland County,6,156.75,81.375,apple,33.0,143.0,204.0,92.0,5.8
3014,Wisconsin,Barron County,7,184.75,95.875,apple,33.0,143.0,204.0,92.0,5.8
3015,Wisconsin,Bayfield County,6,152.5,79.25,apple,33.0,143.0,204.0,92.0,5.8
3016,Wisconsin,Brown County,8,209.0,108.5,apple,33.0,143.0,204.0,92.0,5.8
3017,Wisconsin,Buffalo County,8,188.0,98.0,apple,33.0,143.0,204.0,92.0,5.8
3018,Wisconsin,Burnett County,7,156.75,81.875,apple,33.0,143.0,204.0,92.0,5.8
3019,Wisconsin,Calumet County,8,219.0,113.5,apple,33.0,143.0,204.0,92.0,5.8
3020,Wisconsin,Chippewa County,7,197.5,102.25,apple,33.0,143.0,204.0,92.0,5.8
3021,Wisconsin,Clark County,8,209.5,108.75,apple,33.0,143.0,204.0,92.0,5.8
3022,Wisconsin,Columbia County,9,165.0,87.0,apple,33.0,143.0,204.0,92.0,5.8
3023,Wisconsin,Crawford County,9,190.5,99.75,apple,33.0,143.0,204.0,92.0,5.8
3024,Wisconsin,Dane County,9,171.5,90.25,apple,33.0,143.0,204.0,92.0,5.8
3025,Wisconsin,Dodge County,9,173.25,91.125,apple,33.0,143.0,204.0,92.0,5.8
